"participant","condition","time","decision","accuracy","threshold","bias","drift","noise"
"1","cheetah",4,"right","incorrect","12.4449501448816","0.476793000853006","0.127637198605014","-1.64776251197807"
"1","cheetah",4,"right","incorrect","12.4449501448816","0.476793000853006","0.150050180320765","-2.03989579162383"
"1","turtle",73,"right","correct","12.4449501448816","0.476793000853006","-0.237437212745312","0.155048838619512"
"1","cheetah",6,"right","incorrect","12.4449501448816","0.476793000853006","0.0936261852018656","-1.12871304814231"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.121606510939567","-0.954139519535779"
"1","turtle",14,"left","correct","12.4449501448816","0.476793000853006","0.225821768261952","0.239480092891179"
"1","cheetah",6,"left","correct","12.4449501448816","0.476793000853006","0.0119553981938122","1.18748678935031"
"1","turtle",158,"left","correct","12.4449501448816","0.476793000853006","0.315680009930175","-0.274296221741454"
"1","turtle",14,"right","correct","12.4449501448816","0.476793000853006","-0.232668878637712","-0.218689991362718"
"1","turtle",14,"left","correct","12.4449501448816","0.476793000853006","0.185019611369527","0.295972138479036"
"1","cheetah",5,"right","correct","12.4449501448816","0.476793000853006","-0.257263803038425","-0.965335204251024"
"1","cheetah",3,"left","correct","12.4449501448816","0.476793000853006","0.322302326271692","2.21842170907532"
"1","cheetah",9,"left","correct","12.4449501448816","0.476793000853006","0.367483321163464","0.392610622810962"
"1","turtle",2,"right","incorrect","12.4449501448816","0.476793000853006","0.106867500791358","-3.10995399371075"
"1","turtle",4,"left","correct","12.4449501448816","0.476793000853006","0.378155229676845","1.61141501570902"
"1","cheetah",35,"left","correct","12.4449501448816","0.476793000853006","0.148075419723429","0.0404189868009847"
"1","turtle",4,"left","correct","12.4449501448816","0.476793000853006","0.145956265946205","1.92720994531377"
"1","cheetah",9,"left","incorrect","12.4449501448816","0.476793000853006","-0.151318164008273","0.893553409591931"
"1","turtle",16,"left","incorrect","12.4449501448816","0.476793000853006","-0.344244424737512","0.761009719963223"
"1","turtle",9,"right","incorrect","12.4449501448816","0.476793000853006","0.149430962394092","-0.844183660913419"
"1","cheetah",153,"left","correct","12.4449501448816","0.476793000853006","0.299214766463759","-0.256590776845779"
"1","cheetah",5,"left","correct","12.4449501448816","0.476793000853006","0.091087894489387","1.43045445093285"
"1","cheetah",4,"right","correct","12.4449501448816","0.476793000853006","-0.143573187753772","-1.35609219068877"
"1","cheetah",9,"left","correct","12.4449501448816","0.476793000853006","0.301703783625508","0.489515314261596"
"1","cheetah",20,"right","correct","12.4449501448816","0.476793000853006","-0.355977364127162","0.049371370528474"
"1","turtle",10,"right","incorrect","12.4449501448816","0.476793000853006","0.0909856877173808","-0.735798768687799"
"1","turtle",12,"left","incorrect","12.4449501448816","0.476793000853006","-0.207136938086971","0.751853075930255"
"1","turtle",10,"left","incorrect","12.4449501448816","0.476793000853006","-0.00564860612399704","0.718388270075871"
"1","turtle",7,"left","incorrect","12.4449501448816","0.476793000853006","-0.277675158789429","1.30604831092272"
"1","cheetah",18,"right","correct","12.4449501448816","0.476793000853006","-0.276493081150233","-0.057924160949968"
"1","cheetah",13,"left","incorrect","12.4449501448816","0.476793000853006","-0.107498992690395","0.625518722761339"
"1","cheetah",10,"left","correct","12.4449501448816","0.476793000853006","0.190836843697449","0.516721244243696"
"1","turtle",4,"left","correct","12.4449501448816","0.476793000853006","0.164999273388648","1.94452161294056"
"1","cheetah",19,"left","incorrect","12.4449501448816","0.476793000853006","-0.0582231288656394","0.40837430477785"
"1","turtle",26,"left","incorrect","12.4449501448816","0.476793000853006","-0.271370787499049","0.528414417366753"
"1","cheetah",5,"left","incorrect","12.4449501448816","0.476793000853006","-0.213448028377391","1.7568918237094"
"1","turtle",3,"left","incorrect","12.4449501448816","0.476793000853006","-0.331405053739097","2.56856832634402"
"1","cheetah",27,"left","correct","12.4449501448816","0.476793000853006","0.0888107930161217","0.16151600011471"
"1","cheetah",5,"left","incorrect","12.4449501448816","0.476793000853006","-0.0687432287922203","1.51155492148013"
"1","cheetah",22,"left","incorrect","12.4449501448816","0.476793000853006","-0.219721460739825","0.517149268417372"
"1","turtle",26,"left","incorrect","12.4449501448816","0.476793000853006","-0.208661331142428","0.466566857254686"
"1","turtle",11,"left","correct","12.4449501448816","0.476793000853006","0.247418688051521","0.393584264804951"
"1","turtle",9,"right","incorrect","12.4449501448816","0.476793000853006","0.257675900471776","-0.991352055050138"
"1","turtle",3,"right","correct","12.4449501448816","0.476793000853006","-0.234163742005166","-1.78019908154479"
"1","cheetah",7,"right","incorrect","12.4449501448816","0.476793000853006","0.224269503685996","-1.1685753202917"
"1","turtle",4,"right","correct","12.4449501448816","0.476793000853006","-0.297101911863245","-1.41178911944272"
"1","turtle",5,"right","correct","12.4449501448816","0.476793000853006","-0.355017053792384","-0.932876781593989"
"1","turtle",8,"right","correct","12.4449501448816","0.476793000853006","-0.304473367377774","-0.4715638176582"
"1","cheetah",7,"left","correct","12.4449501448816","0.476793000853006","0.157117684618849","0.813960180898578"
"1","cheetah",10,"right","correct","12.4449501448816","0.476793000853006","-0.11342131313627","-0.505221633580303"
"1","turtle",11,"right","incorrect","12.4449501448816","0.476793000853006","0.263641995198269","-0.843756152150794"
"1","turtle",6,"right","incorrect","12.4449501448816","0.476793000853006","0.234843325152798","-1.3464449868775"
"1","cheetah",9,"right","correct","12.4449501448816","0.476793000853006","-0.254492146745847","-0.446172805299055"
"1","turtle",13,"right","incorrect","12.4449501448816","0.476793000853006","0.336248587546049","-0.799096251400853"
"1","turtle",7,"left","correct","12.4449501448816","0.476793000853006","0.329818441574088","0.719148633594963"
"1","turtle",7,"right","incorrect","12.4449501448816","0.476793000853006","0.244715826152435","-1.11061482955596"
"1","cheetah",5,"left","correct","12.4449501448816","0.476793000853006","0.321140386660883","1.0674895108881"
"1","turtle",5,"right","correct","12.4449501448816","0.476793000853006","-0.367734026155262","-0.977901292898909"
"1","turtle",37,"right","incorrect","12.4449501448816","0.476793000853006","0.0936909668625805","-0.256359983651769"
"1","cheetah",38,"right","incorrect","12.4449501448816","0.476793000853006","0.258715823971421","-0.417349894409339"
"1","cheetah",7,"left","correct","12.4449501448816","0.476793000853006","0.190069808910836","0.870798198295788"
"1","turtle",11,"left","incorrect","12.4449501448816","0.476793000853006","-0.110071712483354","0.712911509822188"
"1","cheetah",7,"right","correct","12.4449501448816","0.476793000853006","-0.0959998779025251","-0.778722243174024"
"1","turtle",5,"left","correct","12.4449501448816","0.476793000853006","0.422429413646618","0.921580438122292"
"1","cheetah",6,"left","correct","12.4449501448816","0.476793000853006","0.0867478927036279","1.09629926934605"
"1","turtle",15,"left","incorrect","12.4449501448816","0.476793000853006","-0.146534706371131","0.598046730203027"
"1","cheetah",4,"right","incorrect","12.4449501448816","0.476793000853006","0.179172136515609","-1.98904560857552"
"1","cheetah",9,"left","correct","12.4449501448816","0.476793000853006","0.203265082672766","0.583941808425723"
"1","turtle",11,"right","correct","12.4449501448816","0.476793000853006","-0.350651076597923","-0.19325886599505"
"1","turtle",4,"left","incorrect","12.4449501448816","0.476793000853006","-0.283375026964524","2.12269675499509"
"1","turtle",22,"left","correct","12.4449501448816","0.476793000853006","0.220825891710678","0.0874491570180806"
"1","cheetah",3,"left","correct","12.4449501448816","0.476793000853006","0.102314239036723","2.36649161514802"
"1","cheetah",5,"right","incorrect","12.4449501448816","0.476793000853006","0.180799559261984","-1.4359738890298"
"1","turtle",305,"right","incorrect","12.4449501448816","0.476793000853006","0.264613190311666","-0.284122568447309"
"1","cheetah",6,"right","correct","12.4449501448816","0.476793000853006","-0.230235096983396","-0.885708347832596"
"1","turtle",15,"right","correct","12.4449501448816","0.476793000853006","-0.282169294206545","-0.139488792001679"
"1","turtle",7,"left","correct","12.4449501448816","0.476793000853006","0.277403396871151","0.769265391777568"
"1","turtle",14,"left","incorrect","12.4449501448816","0.476793000853006","-0.0543706099796995","0.528256832660726"
"1","cheetah",85,"right","incorrect","12.4449501448816","0.476793000853006","0.156908438348342","-0.227326503478673"
"1","cheetah",11,"right","incorrect","12.4449501448816","0.476793000853006","0.134636429217813","-0.679465707772491"
"1","cheetah",31,"right","incorrect","12.4449501448816","0.476793000853006","0.258589799626017","-0.454047842489513"
"1","cheetah",8,"right","correct","12.4449501448816","0.476793000853006","-0.344898245161407","-0.401919472098292"
"1","cheetah",13,"right","correct","12.4449501448816","0.476793000853006","-0.198537121527515","-0.276835044455963"
"1","turtle",7,"left","correct","12.4449501448816","0.476793000853006","0.187959499313637","0.889373328476984"
"1","cheetah",13,"left","incorrect","12.4449501448816","0.476793000853006","-0.0471635238102937","0.589189085432384"
"1","cheetah",5,"left","correct","12.4449501448816","0.476793000853006","0.166658364246093","1.19267079578975"
"1","cheetah",7,"left","incorrect","12.4449501448816","0.476793000853006","-0.265473142347329","1.22225744154122"
"1","cheetah",5,"left","incorrect","12.4449501448816","0.476793000853006","-0.177470365320013","1.76073200300355"
"1","cheetah",7,"left","correct","12.4449501448816","0.476793000853006","0.241277012832974","0.811559296735853"
"1","turtle",4,"right","correct","12.4449501448816","0.476793000853006","-0.269685463608533","-1.3328293219421"
"1","turtle",35,"right","correct","12.4449501448816","0.476793000853006","-0.0585918653667338","-0.11385536525379"
"1","turtle",8,"left","correct","12.4449501448816","0.476793000853006","0.264511046171165","0.640138923606515"
"1","turtle",10,"right","incorrect","12.4449501448816","0.476793000853006","0.0838171671125174","-0.678096520822327"
"1","cheetah",22,"left","correct","12.4449501448816","0.476793000853006","0.161074025905226","0.146906464091396"
"1","cheetah",4,"right","correct","12.4449501448816","0.476793000853006","-0.318269645969798","-1.30057792786421"
"1","cheetah",10,"left","correct","12.4449501448816","0.476793000853006","0.338579644279725","0.376606611797181"
"1","turtle",21,"left","incorrect","12.4449501448816","0.476793000853006","-0.25737840355634","0.568305998936767"
"1","cheetah",33,"right","correct","12.4449501448816","0.476793000853006","-0.262443393168188","0.0817096975199782"
"1","cheetah",7,"right","correct","12.4449501448816","0.476793000853006","-0.149078934998347","-0.742499971472672"
"1","turtle",24,"right","correct","12.4449501448816","0.476793000853006","-0.233601865913569","-0.022798356813071"
"1","cheetah",4,"right","correct","12.4449501448816","0.476793000853006","-0.178364821155484","-1.55804001254404"
"1","cheetah",3,"right","correct","12.4449501448816","0.476793000853006","-0.325191204691475","-2.25333800671059"
"1","turtle",5,"right","correct","12.4449501448816","0.476793000853006","-0.358349232943995","-1.01694866985703"
"1","cheetah",69,"right","correct","12.4449501448816","0.476793000853006","-0.202848409661278","0.116503180523693"
"1","cheetah",18,"right","correct","12.4449501448816","0.476793000853006","-0.176320906048831","-0.168834502494711"
"1","cheetah",19,"left","correct","12.4449501448816","0.476793000853006","0.151986273023947","0.204127099799085"
"1","turtle",13,"right","incorrect","12.4449501448816","0.476793000853006","0.222046409218155","-0.714975760322041"
"1","cheetah",7,"right","correct","12.4449501448816","0.476793000853006","-0.138872754691444","-0.838461607659275"
"1","cheetah",42,"left","correct","12.4449501448816","0.476793000853006","0.083797966265883","0.0730833101575452"
"1","cheetah",49,"right","correct","12.4449501448816","0.476793000853006","-0.179784928170128","0.0586507714993772"
"1","turtle",14,"right","incorrect","12.4449501448816","0.476793000853006","0.150719616733734","-0.601740647127192"
"1","turtle",23,"right","incorrect","12.4449501448816","0.476793000853006","0.169732629400722","-0.438241818063327"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.37847146037953","-0.732274115585272"
"1","cheetah",95,"left","incorrect","12.4449501448816","0.476793000853006","-0.217624101931808","0.286397697121835"
"1","cheetah",112,"left","incorrect","12.4449501448816","0.476793000853006","-0.16878296371369","0.227243477172089"
"1","turtle",4,"left","correct","12.4449501448816","0.476793000853006","0.41155351690006","1.35826674327876"
"1","cheetah",10,"left","incorrect","12.4449501448816","0.476793000853006","-0.139740814777219","0.840076002447119"
"1","turtle",6,"left","incorrect","12.4449501448816","0.476793000853006","-0.139812866613405","1.38435531734437"
"1","cheetah",5,"left","correct","12.4449501448816","0.476793000853006","0.240354973439048","1.15779361117832"
"1","turtle",5,"right","correct","12.4449501448816","0.476793000853006","-0.191508419933611","-1.04644050131358"
"1","cheetah",8,"left","correct","12.4449501448816","0.476793000853006","0.203866751238509","0.651125303163303"
"1","cheetah",17,"right","correct","12.4449501448816","0.476793000853006","-0.260253865067839","-0.101424637463197"
"1","turtle",7,"left","correct","12.4449501448816","0.476793000853006","0.28100515990347","0.677994689860361"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.0396248890577593","-1.01030642681119"
"1","turtle",1601,"right","correct","12.4449501448816","0.476793000853006","-0.240289584743475","0.236583008610546"
"1","cheetah",6,"right","correct","12.4449501448816","0.476793000853006","0.045976171389299","-1.08134808645251"
"1","turtle",28,"left","correct","12.4449501448816","0.476793000853006","0.294653299043017","-0.0588668094558448"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.360497465425276","-0.824389167796035"
"1","turtle",3,"right","incorrect","12.4449501448816","0.476793000853006","0.215253324202823","-2.28795618322061"
"1","turtle",4,"right","correct","12.4449501448816","0.476793000853006","-0.195659472292195","-1.73146637190888"
"1","cheetah",10,"left","correct","12.4449501448816","0.476793000853006","0.194549907033421","0.503583402195307"
"1","turtle",18,"left","incorrect","12.4449501448816","0.476793000853006","-0.212835093657123","0.581437268644507"
"1","cheetah",15,"left","incorrect","12.4449501448816","0.476793000853006","-0.182447050725932","0.620356718837095"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.194780140718668","-0.914420875282695"
"1","cheetah",3,"right","incorrect","12.4449501448816","0.476793000853006","0.237081715126991","-2.65609494764905"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.331320470590546","-0.71554371952566"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.129455361682443","-1.04412694894044"
"1","cheetah",91,"right","incorrect","12.4449501448816","0.476793000853006","0.175589715153191","-0.240887649559324"
"1","cheetah",3,"left","incorrect","12.4449501448816","0.476793000853006","-0.165311514215993","2.48337446530394"
"1","cheetah",10,"left","incorrect","12.4449501448816","0.476793000853006","-0.0834998378862657","0.786036447556757"
"1","cheetah",33,"right","incorrect","12.4449501448816","0.476793000853006","0.443318878705484","-0.628402703554204"
"1","turtle",7,"right","correct","12.4449501448816","0.476793000853006","-0.326899235308891","-0.585015076922944"
"1","turtle",3,"left","correct","12.4449501448816","0.476793000853006","0.182101250758164","2.27970425436848"
"1","cheetah",4,"right","incorrect","12.4449501448816","0.476793000853006","0.226978287851583","-1.97720503363278"
"1","turtle",5,"right","incorrect","12.4449501448816","0.476793000853006","0.311643177482494","-1.71731803645795"
"1","turtle",8,"right","correct","12.4449501448816","0.476793000853006","-0.181424414013551","-0.6144635862986"
"1","cheetah",29,"left","correct","12.4449501448816","0.476793000853006","0.111583078133763","0.113916228805771"
"1","cheetah",26,"right","incorrect","12.4449501448816","0.476793000853006","0.106941601859424","-0.335750762072527"
"1","turtle",9,"left","correct","12.4449501448816","0.476793000853006","0.288155931699456","0.510221732851188"
"1","turtle",81,"left","incorrect","12.4449501448816","0.476793000853006","-0.11940570455157","0.200414330761516"
"1","turtle",7,"right","correct","12.4449501448816","0.476793000853006","-0.153967723077007","-0.821827722397061"
"1","cheetah",7,"left","correct","12.4449501448816","0.476793000853006","0.383876889140507","0.556567937301416"
"1","turtle",12,"left","correct","12.4449501448816","0.476793000853006","0.143337110287073","0.410745087436825"
"1","turtle",5,"left","incorrect","12.4449501448816","0.476793000853006","-0.00626079458958417","1.43827402246586"
"1","cheetah",9,"left","correct","12.4449501448816","0.476793000853006","0.110411906836215","0.653804698831759"
"1","cheetah",28,"left","correct","12.4449501448816","0.476793000853006","0.0211250802645953","0.213085344617719"
"1","cheetah",12,"right","incorrect","12.4449501448816","0.476793000853006","0.15725206856962","-0.659648161608742"
"1","cheetah",5,"left","correct","12.4449501448816","0.476793000853006","0.186267492770103","1.24882680224038"
"1","cheetah",6,"right","correct","12.4449501448816","0.476793000853006","-0.265302071563954","-0.841031081849817"
"1","turtle",4,"right","incorrect","12.4449501448816","0.476793000853006","0.213391068468803","-2.08414965719682"
"1","turtle",3,"right","incorrect","12.4449501448816","0.476793000853006","0.24961954360687","-2.53007337424572"
"1","cheetah",35,"right","correct","12.4449501448816","0.476793000853006","-0.0377262678651183","-0.135636708614013"
"1","turtle",18,"left","correct","12.4449501448816","0.476793000853006","0.0985342589613931","0.282358791347886"
"1","turtle",4,"right","correct","12.4449501448816","0.476793000853006","-0.226413044508992","-1.45507128018312"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.212029112129194","-0.850031755927721"
"1","turtle",3,"right","incorrect","12.4449501448816","0.476793000853006","-0.055166219842418","-2.51712683491471"
"1","cheetah",8,"left","incorrect","12.4449501448816","0.476793000853006","-0.100598432742848","0.936333837186879"
"1","cheetah",12,"left","correct","12.4449501448816","0.476793000853006","0.168172603433548","0.39987243398572"
"1","turtle",13,"right","correct","12.4449501448816","0.476793000853006","-0.158975863870162","-0.319767233140579"
"1","turtle",29,"right","correct","12.4449501448816","0.476793000853006","-0.0587882584502001","-0.148527435924792"
"1","turtle",8,"right","correct","12.4449501448816","0.476793000853006","-0.29190592323949","-0.520494746748995"
"1","turtle",276,"left","correct","12.4449501448816","0.476793000853006","0.197585927770263","-0.17395774532267"
"1","turtle",3,"right","correct","12.4449501448816","0.476793000853006","-0.215678153701584","-1.768697177423"
"1","turtle",5,"left","correct","12.4449501448816","0.476793000853006","0.252860463412525","1.05200238726075"
"1","cheetah",26,"left","correct","12.4449501448816","0.476793000853006","0.279545735938693","-0.0214429713062068"
"1","turtle",24,"left","incorrect","12.4449501448816","0.476793000853006","-0.269739552595457","0.546257397586199"
"1","turtle",6,"right","correct","12.4449501448816","0.476793000853006","-0.303762535847019","-0.710175578900281"
"1","cheetah",4,"right","incorrect","12.4449501448816","0.476793000853006","0.0507962728277742","-1.99370561449989"
"1","cheetah",4,"left","correct","12.4449501448816","0.476793000853006","0.334501417303573","1.39575091029428"
"1","cheetah",6,"left","incorrect","12.4449501448816","0.476793000853006","-0.382721115150174","1.51573286479649"
"1","cheetah",96,"right","correct","12.4449501448816","0.476793000853006","-0.243353381888223","0.180966913529625"
"1","cheetah",10,"right","correct","12.4449501448816","0.476793000853006","0.00529573158434538","-0.650027988202204"
"1","cheetah",6,"right","correct","12.4449501448816","0.476793000853006","-0.167036403865823","-0.960703380751383"
"1","turtle",6,"left","correct","12.4449501448816","0.476793000853006","0.214274925044886","0.991099716008896"
"1","cheetah",22,"left","incorrect","12.4449501448816","0.476793000853006","-0.146586181966683","0.451902537892063"
"1","turtle",22,"right","incorrect","12.4449501448816","0.476793000853006","0.341654086808015","-0.614552114885188"
"1","turtle",9,"right","incorrect","12.4449501448816","0.476793000853006","0.238677160312868","-0.910225781546387"
